#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,J,J_68L,J_68U,J_95L,J_95U,H,H_68L,H_68U,H_95L,H_95U,Ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av2d,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu02d,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist2d,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,GLON,GLAT,feh,efeh,teff,eteff,numax,Dnu,Z,m_seismo,r_seismo,percentage,sig_age,sig_mass,radius_val,Kabs,parallax,parallax_error,dist_ABJ,sig_dist_ABJ,BC_K,BC_G,A_K,sfd_A_K,Rgaia,Lumo,gLumo
212409092,2.0937,1.5527,2.5411,1.0351,6.3274,1.4624,1.3803,1.6124,1.0189,1.8619999999999999,2.505,2.4925,2.5157,2.4821,2.5275,11.0806,10.9144,11.6368,9.3394,12.4167,-2.9807,-2.9998,-2.9638,-3.0312,-2.9130000000000003,0.1511,0.0028,0.2301,-0.19,0.6603,0.1932,0.0442,0.2898,-0.15,0.7576,0.7971,0.63,0.9451,0.41,1.4457,0.1327,-0.0114,0.2298,-0.21,0.6961,-0.0799,-0.2154,0.0097,-0.41,0.4509,-0.1825,-0.3206,-0.1102,-0.51,0.3146,0.5269,0.35200000000000004,0.6498,0.15,1.1526,-1.198,-1.3324,-1.1498,-1.51,-0.7481,-1.6782,-1.7908,-1.6303,-1.97,-1.2793,-1.7438,-1.8632,-1.7103,-2.03,-1.3505,-1.7765,-1.9008,-1.7502,-2.05,-1.3756,-1.7303,-1.85,-1.6902,-2.03,-1.3415,-1.806,-1.9232,-1.7703,-2.09,-1.4182,-1.8214,-1.9416,-1.7902,-2.1028,-1.4302,0.18,0.1359,0.0422,0.2749,-0.0752,0.405,11.36,11.368,11.3187,11.4274,11.2775,11.5034,1870.6818,1877.5768,1835.4391,1929.6706,1800.9425,1998.408,5,grJHKs,319.76599999999996,46.607,-0.55594952,0.16187151,4997.28,130.234,39.2,4.42,1.36435734601044,1.4337124479677799,1.26292362182887e-05,-1.9616761509999696,0.4942,0.11605,10.67,-1.70218655252878,0.5199199999999999,0.0423,1.92919291929193,0.16728396847139498,1.911,-0.035,0.01682634705416814,0.0,10.735181920447078,68.74669436370469,64.52738748077313
212409442,14.3266,9.024,20.1783,4.6946,20.1782,0.893,0.8158,1.0184,0.7726,1.1868,2.0985,2.0875,2.1123,2.073,2.1225,13.8206,13.366,14.7626,13.0017,15.7953,-3.4892,-3.5112,-3.4687,-3.5338,-3.4495,0.1463,-0.0472,0.2297,-0.25,0.2854,0.3231,0.11,0.4273,-0.13,0.4911,1.1513,0.8972,1.2901,0.65,1.4280000000000002,0.2594,0.05,0.3678,-0.19,0.433,-0.0322,-0.24600000000000002,0.0501,-0.465,0.1098,-0.2066,-0.4092,-0.13,-0.6072,-0.0703,0.8371,0.5892,0.9897,0.3344,1.1297,-1.3566,-1.5230000000000001,-1.2702,-1.73,-1.2473,-1.9912,-2.1406,-1.9103,-2.312,-1.8703,-2.086,-2.2374,-2.0103,-2.4076,-1.9703,-2.1339,-2.2768,-2.0502,-2.4468,-2.0103,-2.0502,-2.199,-1.9703,-2.3698,-1.9303,-2.1615,-2.3164,-2.0903,-2.4856,-2.0503,-2.1813,-2.33,-2.1045,-2.49,-2.0534,0.21,0.1817,0.0314,0.3849,-0.125,0.5863,10.045,10.0475,9.9675,10.1543,9.9117,10.2774,1020.9395,1022.1154,985.1445,1073.6568,960.1741,1136.2685,5,grJHKs,319.76599999999996,46.615,-0.38962447,0.16311386,4499.53,140.482,16.13,2.347,0.7428269921850009,1.07347980325938,1.39034878350859e-06,20.2105042843654,5.57715,0.1013,12.35,-2.1495367490880097,0.9166200000000001,0.0361,1.09210921092109,0.043754739234825,2.2319999999999998,-0.175,0.01681868596983533,0.0,14.035052586450037,70.29313813888352,72.49152319247088
212409894,10.366,7.5805,13.9642,6.1518,18.8319,0.9675,0.9036,1.0393,0.8472,1.111,2.3702,2.3611,2.3824,2.35,2.3924,10.5726,10.2641,10.8131,9.9614,11.1162,-3.0891,-3.0988,-3.0780000000000003,-3.1137,-3.0693,0.4842,0.41,0.584,0.312,0.6297,0.5777,0.4808,0.6898,0.37,0.7521,1.3528,1.19,1.4989,1.0516,1.6096,0.5046,0.4064,0.6098,0.31,0.6849,0.2553,0.17,0.3509,0.0778,0.4098,0.1232,0.046,0.2098,-0.05,0.255,1.0549,0.89,1.1976,0.7556,1.31,-0.9490000000000001,-1.03,-0.8987,-1.1056,-0.8502,-1.4974,-1.568,-1.4499,-1.6272,-1.3902,-1.5885,-1.6428,-1.5302,-1.702,-1.4702,-1.629,-1.6818,-1.5704,-1.7414,-1.5103,-1.5479,-1.61,-1.4918,-1.6678,-1.4303,-1.6555,-1.71,-1.5976,-1.77,-1.5376,-1.6663,-1.7236,-1.6102,-1.7834,-1.55,0.17,0.16899999999999998,0.0736,0.3049,-0.0272,0.415,9.79,9.7828,9.7285,9.8325,9.6823,9.8824,907.8205,904.8256,882.4904,925.7656,863.8732,947.2863,6,griJHKs,328.202,44.556000000000004,-0.057694855,0.21578567,4786.92,132.658,29.63,3.8569999999999998,0.634831114481087,1.00108985381601,7.11440611729292e-06,3.4718195158663,3.19185,0.06785,9.74,-1.5686559096665702,1.08352,0.0797,0.9300930093009301,0.072653631424582,2.051,-0.069,0.017826210602328182,0.0,10.309992179351974,52.69614082901773,50.110862709196056
212410121,6.3829,4.5825,9.6571,3.2734,14.3405,0.993,0.9078,1.1115,0.8158,1.2188,2.7303,2.7175,2.7397,2.7075,2.7499,7.0729,6.8234,7.4096,6.5217,7.69,-2.5589,-2.5712,-2.5443,-2.5838,-2.5313,1.1368,1.0262,1.2697,0.91,1.3988,1.1975,1.073,1.3297,0.97,1.4869999999999999,1.8208,1.6640000000000001,1.9697,1.5318,2.1498,1.1394,1.0154,1.27,0.91,1.4218,0.9156,0.8078,1.0497,0.69,1.1772,0.8055,0.6974,0.9297,0.59,1.0576,1.5429,1.396,1.6901,1.274,1.8698,-0.2204,-0.3238,-0.1099,-0.4198,0.0098,-0.7179,-0.8059999999999999,-0.6103,-0.89,-0.4972,-0.7793,-0.87,-0.6771,-0.9574,-0.5703,-0.8158,-0.9022,-0.7102,-0.99,-0.6059,-0.7815,-0.87,-0.6731,-0.9664,-0.5702,-0.8531,-0.9420000000000001,-0.75,-1.03,-0.6456,-0.8640000000000001,-0.95,-0.7579,-1.0366,-0.6503,0.18,0.179,0.0433,0.3049,-0.0911,0.4349,11.985,11.9892,11.9138,12.0625,11.8402,12.1374,2494.5943,2499.4569,2414.1256,2585.2757,2333.6724,2676.0066,6,griJHKs,316.079,47.24800000000001,-0.80713501,0.18473026,4943.84,139.523,66.15,6.9170000000000025,1.83534823824483,1.13033574036096,5.19131332931552e-05,13.8303867432989,2.5373,0.10185,7.56,-1.03920267538788,0.32392,0.0249,3.08130813081308,0.247579564418849,1.9380000000000002,-0.055,0.010626799501478672,0.0,8.005548560386838,26.83139134376507,34.3740219813872
212411479,11.5328,7.8523,18.0594,4.6334,20.1778,0.922,0.8590000000000001,1.0471,0.8192,1.2302,2.2674,2.2574,2.2824,2.2475,2.2958,11.6804,11.324000000000002,12.3664,11.0154,13.2291,-3.2415,-3.2644,-3.2262,-3.2838,-3.2076,0.3013,0.1546,0.4297,-0.01,0.5815,0.4202,0.253,0.5696,0.07,0.7440000000000001,1.2238,1.0044,1.4098,0.77,1.5752,0.3441,0.1756,0.4898,-0.008,0.6701,0.0821,-0.0804,0.2101,-0.2406,0.3898,-0.0607,-0.2012,0.0697,-0.37,0.2222,0.9225,0.7034,1.1098,0.4836,1.2897,-1.1631,-1.2878,-1.0503,-1.4406,-0.9104,-1.7161,-1.8202,-1.6103,-1.989,-1.5302,-1.7987,-1.9142,-1.7102,-2.07,-1.6212,-1.8387,-1.9524,-1.7503,-2.11,-1.6645,-1.7634,-1.8788,-1.6699,-2.03,-1.579,-1.8713,-1.974,-1.7703,-2.133,-1.6899,-1.8772,-1.9926,-1.7903,-2.15,-1.7103,0.01,0.0085,-0.1448,0.1749,-0.275,0.392,12.93,12.919,12.8525,12.9892,12.7872,13.0924,3854.7824,3835.3642,3719.6321,3961.2452,3609.5238,4154.2032,5,grJHKs,319.914,46.63399999999999,-0.14699707,0.16540694,4766.98,128.484,23.62,3.201,2.7882417683905603,1.06231761902696,3.8980961326925595e-06,15.218830697067,5.10355,0.09405,8.08,-1.5406549878625602,0.26322,0.0299,3.7623762376237595,0.46196914687652296,2.062,-0.077,0.009372878498301596,0.0,10.251195058114915,63.252730864181366,48.720624197905664
212412193,11.4361,7.8777,18.8295,4.5311,20.178,0.9564,0.855,1.0734,0.809,1.2445,2.2758,2.2635,2.2874,2.2525,2.2997,11.6466,11.1265,12.3015,10.8143,13.0998,-3.2313,-3.2519,-3.2113,-3.2745,-3.1963,0.3014,0.27,0.5874,0.07,0.6608,0.4406,0.41,0.7823,0.1708,0.8697,1.3367,1.1768,1.6498,0.91,1.7971,0.3643,0.33,0.7033,0.1064,0.8097,0.0846,0.067,0.4101,-0.15,0.4897,-0.0665,-0.09,0.2296,-0.282,0.3097,1.0443,0.87,1.3531,0.61,1.5202,-0.9913,-1.21,-0.9224,-1.3874,-0.8699,-1.6611,-1.7768,-1.5303,-1.9424,-1.4903,-1.7229,-1.8716,-1.6303,-2.0372,-1.59,-1.7697,-1.9106,-1.6703,-2.075,-1.6302,-1.7104,-1.8336,-1.5903,-1.9972,-1.5503,-1.8304,-1.9498,-1.71,-2.094,-1.6503,-1.8588,-1.95,-1.7121,-2.1094,-1.6703,0.26,0.2892,0.0868,0.495,-0.0762,0.705,12.26,12.2583,12.1625,12.3849,12.0875,12.4853,2831.3923,2829.1934,2707.0725,2999.0035,2615.17,3140.9717,6,griJHKs,327.995,44.674,-0.25684195,0.21836257,4541.85,127.171,24.2,3.1660000000000004,1.98912688797908,1.11030946715047,3.813583143665509e-06,16.0925833490659,7.3934,0.1092,12.13,-2.22072966193548,0.24311999999999998,0.0339,4.03840384038404,0.6225280887437901,2.205,-0.156,0.019982793061332816,0.0,14.390919200674723,51.82269541854301,79.12227163448098
212412236,7.0755,5.4325,11.3448,5.4325,19.9436,1.0493,0.9462,1.1439,0.8263,1.1586,2.3754,2.3725,2.4019,2.3625,2.4124,10.708,10.3906,11.0142,9.6828,11.107000000000001,-3.0767,-3.0838,-3.0631,-3.0956,-3.0437,0.4464,0.39,0.5868,0.2638,0.6297,0.5413,0.4622,0.6701,0.3168,0.7297,1.3757,1.1834,1.4496,0.99,1.5731,0.4688,0.4056,0.6098,0.2472,0.6498,0.2199,0.1544,0.3497,0.0244,0.3898,0.0836,0.0186,0.2096,-0.1014,0.2498,1.0807,0.8854,1.1497,0.71,1.2862,-1.0014,-1.0886,-0.9302,-1.1346,-0.8102,-1.5401,-1.607,-1.4702,-1.6386,-1.3303,-1.6287,-1.682,-1.5503,-1.714,-1.4103,-1.6663,-1.72,-1.5902,-1.7522,-1.45,-1.5875,-1.65,-1.5123,-1.6814,-1.3704,-1.6947,-1.75,-1.6203,-1.7748,-1.4703,-1.7047,-1.7616,-1.6302,-1.79,-1.4865,0.19,0.2257,0.155,0.366,0.0914,0.485,11.515,11.5043,11.4575,11.5455,11.3875,11.5973,2009.0922,1999.22,1956.5903,2037.5182,1894.5233,2086.6995,6,griJHKs,325.883,45.278,-0.12990011,0.17004762,4719.08,119.671,30.66,4.039,1.4205044617253402,0.9028164320596228,8.01545472755491e-06,-13.960122742816901,4.2693,0.09885,10.42,-1.8193037312777,0.42282,0.0321,2.36723672367237,0.189042634377678,2.092,-0.091,0.01553020119873331,0.0,11.696199344069216,51.054804076370075,60.912919036831475
212414229,11.0066,6.8391,16.7556,2.5686,20.1787,0.893,0.8128,1.0203,0.7516,1.3853,2.4891,2.4775,2.5012,2.4675,2.5157,8.8655,8.5114,9.3577,8.2035,10.7372,-2.8994,-2.9162,-2.8835,-2.9573,-2.8663,0.8418,0.67,0.9671,0.2446,1.0698,0.9394,0.75,1.0778,0.2904,1.2098,1.6422,1.3904,1.7898,0.9368,2.0297,0.8755,0.69,1.0151,0.2314,1.1498,0.6219,0.45,0.7555,0.0104,0.8697,0.4857,0.33,0.6198,-0.1024,0.7098,1.3746,1.11,1.504,0.6416,1.7301,-0.5763,-0.7286,-0.4702,-1.121,-0.3902,-1.1349,-1.25,-1.0199,-1.608,-0.9503,-1.2066,-1.33,-1.1055,-1.6762,-1.0303,-1.2389,-1.37,-1.1468,-1.7109999999999999,-1.0704,-1.1907,-1.3222,-1.0902,-1.6614,-1.0102,-1.2744,-1.3940000000000001,-1.1704,-1.7458,-1.1102,-1.2894,-1.4138,-1.1903,-1.7662,-1.1302,0.11,0.1164,-0.045,0.2708,-0.1967,0.4248,12.185,12.1852,12.1025,12.2784,12.0325,12.3659,2735.2681,2735.5107,2633.2979,2855.5290000000005,2549.7644,2972.8353,6,griJHKs,317.855,47.066,-0.56943527,0.19761459,4840.13,138.695,38.72,4.64,2.00277358129619,1.08445633433919,1.35294288076398e-05,21.4396790973338,4.95825,0.10375,9.02,-1.5499422091321,0.27612,0.0214,3.60636063606361,0.290769006779226,2.008,-0.071,0.009571469208770177,0.0,10.236814421261219,38.72800304726461,51.635489204966724
212415256,7.4391,4.7951,11.6093,3.605,17.9819,1.0302,0.9418,1.1587,0.8578,1.2646,2.6955,2.6825,2.7046,2.6725,2.7145,7.5337,7.2111,7.8439,6.9502,8.1478,-2.6198,-2.6321,-2.6063,-2.6444,-2.5938,1.1705,1.01,1.3230000000000002,0.91,1.4709,1.2488,1.0766,1.4298,0.9778,1.6098,1.9644,1.77,2.2217,1.61,2.4166,1.1843,1.021,1.3697,0.91,1.5354,0.9433,0.7868,1.1097,0.69,1.2696,0.8032,0.6674,0.9697,0.57,1.1139,1.6751,1.49,1.9433,1.3384,2.1497,-0.258,-0.39,-0.1295,-0.47,0.0045,-0.7837,-0.8934,-0.6703,-0.9814,-0.5703,-0.8615,-0.97,-0.7564,-1.05,-0.6546,-0.8971,-1.0014,-0.7903,-1.09,-0.6985,-0.8387,-0.95,-0.7257,-1.03,-0.6173,-0.9275,-1.0422,-0.8299,-1.1234,-0.73,-0.9368,-1.05,-0.8374,-1.13,-0.737,0.15,0.1513,-0.0227,0.3349,-0.2215,0.4849,9.49,9.4889,9.3975,9.5797,9.3025,9.6645,790.6785,790.2613,757.7047,824.0266,725.2704,856.8545,6,griJHKs,326.994,45.042,-0.26022592,0.20984072,4866.34,149.319,62.04,6.44,0.5592085951207121,1.21190332693265,4.1872065728477296e-05,17.637674910953898,3.4071,0.10845,7.86,-0.9960689732941559,1.15752,0.0743,0.87008700870087,0.058394077922126995,1.9969999999999999,-0.055999999999999994,0.022381284803460712,0.0,7.840384747854319,28.577022013655117,30.951027803880656
212416240,2.7082,1.8205,3.7575,1.3646,5.4478,1.3963,1.2941,1.5351,1.1912,1.6640000000000001,2.9708,2.9625,2.9805,2.9526,2.9874,6.4003,6.166,6.6232,5.9429,6.8345,-2.2699,-2.2822,-2.2588,-2.2938,-2.2483,1.3308,1.25,1.5249,1.148,1.6697,1.3641,1.29,1.5901,1.17,1.7413,2.0137,1.89,2.2796,1.75,2.4822,1.3066,1.23,1.5244,1.11,1.6706,1.0886,1.01,1.2829,0.91,1.4313,0.9859,0.91,1.1661,0.81,1.3004,1.7369,1.63,2.0112,1.49,2.2108,-0.0343,-0.11,0.1106,-0.19,0.2354,-0.4916,-0.57,-0.3799,-0.65,-0.2819,-0.5655,-0.6332,-0.4503,-0.7254,-0.3698,-0.5959,-0.67,-0.4911,-0.75,-0.4006,-0.5543,-0.63,-0.4374,-0.71,-0.3376,-0.6043,-0.71,-0.5289,-0.7812,-0.4299,-0.6394,-0.7116,-0.5299,-0.79,-0.4363,0.18,0.1578,-0.0345,0.3048,-0.2098,0.445,8.54,8.5488,8.4664,8.6274,8.3873,8.7024,510.505,512.5791,493.5032,531.4758,475.8389,550.1598,5,grJHKs,320.095,46.71,-0.31847911,0.18020831,4963.79,196.62400000000002,115.29,9.73,0.373102454075688,1.5375741277624,0.00017939224231700002,10.117748890811699,0.9685,0.1205,5.86,-0.42039850441050497,2.0293200000000002,0.0456,0.49204920492049203,0.011145710340575,1.935,-0.036000000000000004,0.006469465633338255,0.0,5.991888776804834,22.327741276272892,19.56913437936545
212418209,2.7907,1.8408,4.494,1.1995,6.8375,1.2565,1.1219,1.4574,0.9999,1.6839,2.3792,2.3675,2.3916,2.3553,2.4024,12.0186,11.324000000000002,12.6551,10.8143,13.5313,-3.1376,-3.1568,-3.1188,-3.1813,-3.1034,0.1093,-0.05,0.2751,-0.27,0.4264,0.1952,0.0226,0.3701,-0.2298,0.5298,0.8603,0.6634,1.0697,0.3894,1.2896,0.1397,-0.0354,0.3101,-0.2872,0.4698,-0.099,-0.27,0.0598,-0.5034,0.2098,-0.2324,-0.3872,-0.0703,-0.6082,0.0698,0.5754,0.3756,0.77,0.11,0.986,-1.2805,-1.43,-1.1376,-1.6252,-1.0102,-1.8102,-1.9372,-1.6702,-2.11,-1.5603,-1.8819,-2.0122,-1.7499,-2.17,-1.631,-1.9196,-2.05,-1.7894,-2.21,-1.6753,-1.8771,-2.01,-1.7413,-2.1806,-1.63,-1.9572,-2.09,-1.8292,-2.2436,-1.7103,-1.9714,-2.0916,-1.8303,-2.2646,-1.7302,0.56,0.5585,0.335,0.7949,0.1038,1.045,11.055,11.0473,10.9424,11.1524,10.8407,11.2674,1625.549,1619.7787,1543.4406,1700.1426,1472.8209,1792.611,5,riJHKs,316.777,47.32899999999999,-0.81120502,0.16701669,4752.98,133.049,29.92,3.5189999999999997,1.1909548399535,1.47180097738249,5.95885414118554e-06,17.1349763137679,1.3266,0.16775,10.29,-1.67267431218703,0.6227199999999999,0.0358,1.6111611161116102,0.095630599052288,2.059,-0.10099999999999999,0.009101600013673305,0.0,10.974564716099339,66.18540639109099,55.18602138108939
212421773,5.8984,4.121,8.5454,2.7102,13.0328,1.2892,1.1941,1.4519,1.0584,1.6141,2.695,2.6825,2.7028,2.6725,2.7151,8.443,8.1283,8.8164,7.7625,9.2453,-2.6702,-2.6825,-2.6563,-2.6962,-2.6413,1.2519,1.13,1.3666,0.9940000000000001,1.5097,1.4569999999999999,1.3194,1.5897,1.1564,1.7497,2.4596,2.31,2.6271,2.09,2.8055,1.3766,1.25,1.5262,1.0848,1.6897,1.0652,0.93,1.1839,0.7758,1.3298,0.8624,0.75,0.9887,0.61,1.1273,2.2277,2.0628,2.3901,1.83,2.5733,-0.3125,-0.41,-0.1909,-0.5446,-0.0699,-0.8965,-0.9904,-0.7904,-1.11,-0.6801,-1.0148,-1.11,-0.9155,-1.23,-0.8095,-1.0724,-1.1636,-0.9702,-1.27,-0.8548,-0.9651,-1.067,-0.8702,-1.17,-0.7465,-1.0686,-1.1852,-0.9902,-1.29,-0.8712,-1.1013,-1.2006,-1.0103,-1.31,-0.9002,0.02,0.0193,-0.1063,0.1649,-0.235,0.3043,9.165,9.1611,9.0875,9.2362,9.0171,9.3124,680.7693,679.5395,656.9010000000002,703.4654,635.9603,728.5881,6,griJHKs,317.101,47.36,0.61692064,0.18497423,4472.44,140.315,64.39,6.039,0.499885809241162,1.54384731865297,3.6635353339969396e-05,19.752351741620604,2.2122,0.1289,7.66,-0.9560440058979399,1.49652,0.0735,0.672067206720672,0.033848322861441,2.259,-0.175,0.009156992697302623,0.0,8.126304500264508,25.60720630489776,23.72219138015053
212422971,6.2803,4.4157,8.7409,3.1989,12.1328,1.2154,1.1323,1.3303,1.0471,1.4353,3.0956,3.0875,3.1049,3.0785,3.1124,5.1569,4.9888,5.3287,4.8502,5.5201,-2.0534,-2.0645,-2.0437,-2.0742,-2.0337,2.0268,1.91,2.1603,1.79,2.2813,2.1074,1.98,2.2698,1.85,2.4186,2.9033,2.71,3.0982,2.5494,3.3098,2.0409,1.9024,2.1897,1.77,2.3333,1.787,1.6698,1.9298,1.55,2.0605,1.6632,1.55,1.7898,1.43,1.9007,2.6459,2.45,2.8568,2.2738,3.07,0.5783,0.47,0.6759,0.3864,0.7897,0.0469,-0.03,0.1495,-0.1212,0.2296,-0.0356,-0.1212,0.0496,-0.2042,0.1301,-0.0721,-0.1578,0.0098,-0.23,0.0978,0.0031,-0.086,0.0897,-0.17,0.1742,-0.0985,-0.1786,-0.0103,-0.2594,0.0697,-0.10400000000000001,-0.19,-0.0241,-0.27,0.0548,0.09,0.0859,-0.07,0.225,-0.215,0.3644,10.015,10.0186,9.9475,10.0911,9.8775,10.1594,1006.9314,1008.6234,976.1125,1042.8473,945.1482,1076.1579,6,griJHKs,315.47,47.626999999999995,0.19984878,0.17823522,4827.15,137.316,156.36,12.446,0.745143751362587,1.37399893717408,0.00039256383802900016,13.049114462240901,2.1626,0.099,4.79,-0.056953961978032,0.9447200000000001,0.0498,1.0621062106210601,0.057677719837282995,2.029,-0.054000000000000006,0.006877422448826866,0.0,5.1314305353171035,12.963764324895266,12.836026818778015
212424973,2.8762,2.2131,4.5061,1.5667,6.3619,1.3336,1.2313,1.4653,1.1244,1.5919999999999999,3.0016,2.9925,3.0107,2.9825,3.0178,6.0125,5.7895,6.2224,5.5816,6.4557,-2.2131,-2.2262,-2.2022,-2.2387,-2.1911,1.4633,1.3876,1.6496,1.2694,1.7897,1.5032,1.41,1.6946,1.29,1.8546,2.1244,2.03,2.3933,1.8808,2.5897,1.4284,1.3508,1.6296,1.23,1.7856,1.2326,1.149,1.41,1.03,1.5490000000000002,1.1314,1.05,1.296,0.93,1.4203,1.8691,1.77,2.1265,1.63,2.3277,0.1157,0.03,0.2454,-0.07,0.3611,-0.3614,-0.45,-0.2621,-0.53,-0.1528,-0.4263,-0.51,-0.3291,-0.5948,-0.2304,-0.4563,-0.5494,-0.3703,-0.6292,-0.2703,-0.4168,-0.5008,-0.3102,-0.59,-0.21,-0.4901,-0.57,-0.3909,-0.6512,-0.2903,-0.5034,-0.59,-0.409,-0.67,-0.3073,0.23,0.2012,0.0501,0.3448,-0.1103,0.4649,10.79,10.8027,10.7276,10.8724,10.6449,10.9374,1438.7986,1447.2687,1398.0414,1494.4546,1345.7979999999998,1539.8562,6,griJHKs,328.555,44.815,-0.31174402,0.17314583,4985.93,144.66299999999995,123.5,10.4,1.02006385421561,1.45773703486462,0.00022003226197699999,9.30841593165981,1.6299,0.11699999999999999,5.18,-0.22284206281269892,0.72412,0.0555,1.3891389138913899,0.11318826308691,1.921,-0.031,0.02083332419817852,0.0,5.421433424043762,20.057897900470895,16.308104866491238
212425365,8.148,5.292999999999998,12.440999999999999,3.7844,18.4033,0.9833,0.9086,1.1271,0.8302,1.2415,2.5807,2.5703,2.5924,2.5594,2.6024,8.3622,8.0731,8.8297,7.8271,9.2455,-2.7828,-2.7987,-2.7694,-2.8138,-2.7573,0.9954,0.81,1.097,0.69,1.2276,1.0941,0.89,1.2076,0.7672,1.3697,1.8537,1.5816,1.9697,1.4196,2.1701,1.042,0.83,1.1457,0.6922,1.29,0.7716,0.59,0.8865,0.47,1.0274,0.6344,0.45,0.7314,0.3438,0.8698,1.5648,1.29,1.6781,1.1372,1.89,-0.4603,-0.6024,-0.3503,-0.71,-0.2436,-1.0054,-1.1342,-0.9104,-1.23,-0.8168,-1.0809,-1.21,-0.9928,-1.31,-0.9092,-1.1174,-1.246,-1.0304,-1.3482,-0.9502,-1.0583,-1.194,-0.9702,-1.2836,-0.8702,-1.1442,-1.286,-1.07,-1.37,-0.9716,-1.159,-1.29,-1.0742,-1.3882,-0.9903,0.17,0.2264,0.045,0.3826,-0.1084,0.5448,9.655,9.6475,9.5575,9.7448,9.4725,9.8337,853.1,850.1721,815.6427,889.1316,784.3321,926.2858,6,griJHKs,328.124,44.955,-0.42255466,0.16444908,4739.46,127.98100000000001,47.96,5.305,0.6006901198308461,1.1686424838419198,2.1676742608879802e-05,18.849027137386106,3.574,0.10925,8.25,-1.18660567828341,1.09322,0.0583,0.918091809180918,0.05051354228155901,2.074,-0.095,0.014744142866526769,0.0,8.740158683735597,31.677221382451357,34.6054590123674
212425673,1.1712,0.5111,1.4285,0.2483,1.6289,1.8643,1.77,2.6232,1.6903,3.4916,2.3448,2.3325,2.3586,2.3235,2.3724,15.2286,14.7911,17.6596,14.5211,20.1327,-3.2845,-3.3312,-3.2656,-3.3737,-3.2536,-0.2434,-0.6392,-0.1102,-1.1058,-0.0899,-0.1238,-0.5578,0.0298,-1.05,0.0811,0.6653,0.19399999999999998,0.8897,-0.3498,0.9697,-0.1985,-0.6198,-0.0304,-1.13,0.0061,-0.4609,-0.8646,-0.3104,-1.3556,-0.2899,-0.6043,-0.9968,-0.4702,-1.4592,-0.4503,0.3718,-0.1116,0.5897,-0.6472,0.6698,-1.7139,-2.0894,-1.6099,-2.49,-1.5711,-2.2726,-2.6224,-2.1902,-2.9636,-2.1504,-2.3564,-2.6936,-2.2703,-3.0478,-2.2503,-2.3962,-2.7310000000000003,-2.3103,-3.0810000000000004,-2.2899,-2.3202,-2.659,-2.2303,-3.01,-2.2075,-2.428,-2.7706,-2.3503,-3.1,-2.3103,-2.4366,-2.7689999999999997,-2.3503,-3.11,-2.3255,0.18,0.174,-0.095,0.4642,-0.325,1.0048,11.17,11.1569,11.0525,11.2821,10.9575,11.5974,1713.9574,1703.6765,1623.6782,1804.7398,1554.1749,2086.8104,5,grJHKs,320.007,46.94600000000001,-0.23840872,0.17691600000000002,4623.42,139.029,28.46,2.8989999999999996,1.24489449214748,2.6384523380895,3.7939590487598297e-06,41.525094571125706,0.6601,0.7589,13.94,-2.4433999056328597,0.53782,0.0558,1.8721872187218704,0.21599298819690999,2.1519999999999997,-0.126,0.011668400503695012,0.0,15.827938036920889,95.14016015891916,102.77621084105478
